https://twitter.com/BobSmithWalker/status/1760945798349521290,Didn't say that though did it
https://twitter.com/BobSmithWalker/status/1760945798349521290,"""From the river to the sea"" is the sentiment that started this war."
https://twitter.com/BobSmithWalker/status/1760945798349521290,Anything that doesn’t say “we love Israel” is antisemitism
https://twitter.com/BobSmithWalker/status/1760945798349521290,From the river to the sea. Palestine will be free
https://twitter.com/BobSmithWalker/status/1760945798349521290,I don’t think beaming “stop bombing children” would have gotten the same reaction. I don’t think you do either.
https://twitter.com/BobSmithWalker/status/1760945798349521290,Why isn’t this a crime?
https://twitter.com/BobSmithWalker/status/1760945798349521290,"Just imagine if I was the one holding a sign that said that? What would happen?

Or Imagine what would happen if this was said about anybody else aside from Palestinians, Arabs or Muslims?

Why do Israelis seem to be beyond world law?"
https://twitter.com/BobSmithWalker/status/1760945798349521290,mfw i didnt pass 1st grade reading
https://twitter.com/BobSmithWalker/status/1760945798349521290,"LOL, but it isn't!"
https://twitter.com/BobSmithWalker/status/1760945798349521290,Not even got enough to use Aa toilet paper
https://twitter.com/BobSmithWalker/status/1760945798349521290,Only it didn't say that did it?
https://twitter.com/mufaddal_vohra/status/1760974616707948618,Mohammed Siraj with an absolute peach. 
https://twitter.com/mufaddal_vohra/status/1760974616707948618,On spot. Absolute out swingers.
https://twitter.com/mufaddal_vohra/status/1760974616707948618,The great bowler
https://twitter.com/mufaddal_vohra/status/1760974616707948618,He is a great bowler
https://twitter.com/mufaddal_vohra/status/1760974616707948618,A very much equal day for both teams 300 would be good first inning total
https://twitter.com/mufaddal_vohra/status/1760974616707948618,Dream delivery for A fast bowler...
https://twitter.com/mufaddal_vohra/status/1760974616707948618,Absolutely  
https://twitter.com/mufaddal_vohra/status/1760974616707948618,Miya Magic 
https://twitter.com/mufaddal_vohra/status/1760974616707948618,Mohammed Siraj indeed bowled an absolute peach! His skill and delivery must have been exceptional. 
https://twitter.com/mufaddal_vohra/status/1760974616707948618,Good
https://twitter.com/mufaddal_vohra/status/1760974616707948618,Miyan Magic
https://twitter.com/FoxNews/status/1760962049021002024,"Nessuno vuole provare l’umiliazione e la vergogna di “vincere” a tavolino, tranne una squadra di calcio “italiana”…"
https://twitter.com/FoxNews/status/1760962049021002024,"Il 
@Bolognafc1909
 è avanti all'intervallo  

#BolognaVerona #SerieATIM "
https://twitter.com/FoxNews/status/1760962049021002024,Tune in for a briefing with Press Secretary Karine Jean-Pierre.
https://twitter.com/FoxNews/status/1760962049021002024," Maltempo in Lombardia, fondi alle giunte amiche: il Tar boccia Romano La Russa. Lo scandalo della spartizione dei fondi nell'inchiesta di copertina dell'Espresso in edicola da oggi. 
@GloriRiva"
https://twitter.com/Rainmaker1973/status/1760627054322827641,"The one-off Battle of Issus chess set that took 10 years to make, now could be yours for $1.9 million"
https://twitter.com/Rainmaker1973/status/1760627054322827641,And what are we doing?  Definitely not this high tech.  We are held back for reasons I can't mention.  Because it would be offensive.
https://twitter.com/Rainmaker1973/status/1760627054322827641,They are carefully crafting the next papier-mâché skyscraper which will collapse onto itself killing all residents within a year
https://twitter.com/Rainmaker1973/status/1760627054322827641,We all cant live without Windows OS. Can we?
https://twitter.com/Rainmaker1973/status/1760627054322827641,Input lag?
https://twitter.com/Rainmaker1973/status/1760627054322827641,The future is in controlling hives before we eventually give it all up to AGI
https://twitter.com/Rainmaker1973/status/1760627054322827641,Game VR will be robot tech VR. Kids building the future in a Minecraft that is real.
https://twitter.com/Rainmaker1973/status/1760627054322827641,"Di Indonesia jg gitu, PT freeport"
https://twitter.com/Rainmaker1973/status/1760627054322827641,Soon they won't even require operators.
https://twitter.com/Rainmaker1973/status/1760627054322827641,wow
https://twitter.com/Rainmaker1973/status/1760627054322827641,@TheDeglazed
https://twitter.com/Rainmaker1973/status/1760627054322827641,they speak Japanese  not Ch…….
https://twitter.com/Rainmaker1973/status/1760627054322827641,@RokoNetwork
https://twitter.com/Rainmaker1973/status/1760627054322827641,Excellent!
https://twitter.com/Rainmaker1973/status/1760627054322827641,Amazing advancement!
https://twitter.com/Rainmaker1973/status/1760627054322827641,We can drone mines for coal & metals 
https://twitter.com/Rainmaker1973/status/1760627054322827641,"@elhackernet
 para éstas aplicaciones sí vale la pena!"
https://twitter.com/Rainmaker1973/status/1760627054322827641,They have to spread the dust in the room to make it more realistic
https://twitter.com/Rainmaker1973/status/1760627054322827641,"@Rainmaker1973
 Drone spraying fields"
https://twitter.com/Rainmaker1973/status/1760627054322827641,
https://twitter.com/Rainmaker1973/status/1760627054322827641,
https://twitter.com/ZeekArkham/status/1760662291232563418,"I taught in a district w/80% poverty level, an at need district, & each year I did, a percentage of my loan was forgiven. What have these current students done, or given back to society, to have earned loan ""forgiveness."" 
Theirs is loan transference to others. Not forgiveness."
https://twitter.com/ZeekArkham/status/1760662291232563418,Same
https://twitter.com/ZeekArkham/status/1760662291232563418,"While I was in college I delivered pizza 5 nights a week.
Graduated with about 15k in debt.
Took me about 17 years to pay it off.
I'm absolutely fine for people who've been paying their loans for over 10 years and barely scratching the principal to catch a break. (1"
https://twitter.com/ZeekArkham/status/1760662291232563418,Agreed
https://twitter.com/ZeekArkham/status/1760662291232563418,I'd like to know who is getting loan forgiveness
https://twitter.com/ZeekArkham/status/1760662291232563418,"I waited tables for 6 years while I attended college. I paid ALL of my own tuition and living expenses. That was a different time and is impossible today. I’m okay with partial student loan forgiveness, but not 100%. Everybody needs some skin in the game."
https://twitter.com/ZeekArkham/status/1760662291232563418,Exactly.
https://twitter.com/ZeekArkham/status/1760662291232563418,10 years you could have achieved so much without that burden.
https://twitter.com/ZeekArkham/status/1760662291232563418,I did an Apprenticeship Got paid to learn a trade. The Flooring Buisness.  made tons of money.
https://twitter.com/ZeekArkham/status/1760662291232563418,How would you feel if the government paid you back for the loans you paid off ?
https://twitter.com/ZeekArkham/status/1760662291232563418,"Agree. I worked 2 part-time jobs while a full-time student, plus 60+ hours a week during summers. Got a reasonable salaried job offer before my last semester and took it. Only debt was what I owed on a car. Got 1st actual degree about 10 years later, then 2nd degree a year after."
https://twitter.com/ZeekArkham/status/1760662291232563418,"Same way here.  I graduated with about 1,000 dollars in loans and I paid it off in 3 months."
https://twitter.com/ZeekArkham/status/1760662291232563418,Me me me me me. It’s all about MEEEEE
https://twitter.com/ZeekArkham/status/1760662291232563418,May I echo your words?
https://twitter.com/ZeekArkham/status/1760662291232563418,Well said.
https://twitter.com/ZeekArkham/status/1760662291232563418,Zeek:  You da man!!
https://twitter.com/ZeekArkham/status/1760662291232563418,Same
https://twitter.com/ZeekArkham/status/1760662291232563418,$275K in student loans here.  Refinanced a few times and paid it off in about 5 years.
https://twitter.com/ZeekArkham/status/1760662291232563418,I still think about those PPP loans.
https://twitter.com/ZeekArkham/status/1760662291232563418,Right there with you!
https://twitter.com/ZeekArkham/status/1760662291232563418,Thanks for sharing. I respect your focus and integrity.
https://twitter.com/ZeekArkham/status/1760662291232563418,"Worked two years in a GM factory to gain money to go to college. Worked 2-3 jobs in summer, worked Christmas break, and part time in college.
The difference then and now, is spiked costs, and usurious interest.
HELL YES, forgive those loans!!!!!"
https://twitter.com/ZeekArkham/status/1760662291232563418,I thought the government paying off student debt had to be an act of Congress…
https://twitter.com/ZeekArkham/status/1760662291232563418,"Nancy Pelosi Said the President Cannot Forgive Student Loan Debt (July 2021)

People think that President of the United States has the power for debt forgiveness. He does not. He can postpone, he can delay. But he does not have that power. That has to be an Act of Congress."
https://twitter.com/ZeekArkham/status/1760662291232563418,fully agree.
https://twitter.com/ZeekArkham/status/1760662291232563418,"I got into MIT, but my parents and I couldn’t afford it. So I had to go to a cheaper college."
https://twitter.com/ZeekArkham/status/1760662291232563418,Obviously you have a work ethic and self love.
https://twitter.com/ZeekArkham/status/1760662291232563418,You’re a good man!
https://twitter.com/ZeekArkham/status/1760662291232563418,Extraordinary people come from extraordinary circumstances.
https://twitter.com/ZeekArkham/status/1760662291232563418,"I graduated college in 81. $2K in debt ( things were a lot cheaper then). Got a full-time job making minimum wage, got a 2nd job midnight shift in hospital. Paid off my loan, got a new car and my own apartment. I did what I had to do. My advice for young kids today PAY YOUR DEBT."
https://twitter.com/ZeekArkham/status/1760662291232563418,So unfair
https://twitter.com/narendramodi/status/1761023484363223433,राम राम भारत !!
https://twitter.com/narendramodi/status/1761023484363223433,मोदी हैं तो सब मुमकिन हैं 
https://twitter.com/narendramodi/status/1761023484363223433,हर हर काशी
https://twitter.com/narendramodi/status/1761023484363223433,"Kashi ke yuva pee kar road soye huva Rahul ne dekha(berozgar)
Iss baath ko,modi ji ne Kashi ke logo Congress ke khilaf bhadkaya
""Aiy Kashi ke logo tum ko Congress wale NASHEDA keh rahe hain""
Wah poltics badi gandi cheez hai
Modi political fide ke liye rishtho mein aag rahe ho"
